Dataset,Has_Ice,T_s,T_set,a_m,H_wave_m,H_over_gT2,twoa_over_gT2,H_over_lambda,a_over_lambda,Ursell_Ur,Depth_Zone,Theory_Zone,lambda_m,k_rad_m,kH,kh,kLd,I_breakup,dI_breakup,h_over_lambda,H_over_lambda_water,ka_set,f_set_Hz,lambda_open_water_set_m,lambda_ratio_ice_over_setwater,d_lambda_ratio_ice_over_setwater
14/05/26,1,1.19658974358974,1.2,0.000624321615277456,0.00124864323055491,0.0213580547415471,8.88953015695135e-05,0.119134132678328,0.000247926713828043,0.293254508349097,Intermediate,Linear,2.51817000934588,2.49513944009352,0.748541832028057,0.0249513944009352,0.938545799769517,0.00104159062034178,0.00109432152254869,0.00397113775594428,0.119134132678328,0.03,0.833333333333333,1.77042109494224,1.42235653231868,0.175922331021513
14/05/26,1,1.00000714285714,1,0.00216648657670907,0.00433297315341814,0.0305806028880359,0.000441683104430669,0.131530131798973,0.000949860883250834,0.83486111371563,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.00440577979925793,0.0046050907231299,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
14/05/26,1,1.20690517241379,1.2,0.00219158370481371,0.00438316740962742,0.0209945200235414,0.000306741653159856,0.11854181946175,0.000865981066237802,1.03973730395292,Intermediate,Linear,2.53075244974454,2.48273406109468,0.744820218328404,0.0248273406109468,0.933879520936829,0.00362007455153042,0.00380195086290255,0.00395139398205834,0.11854181946175,0.03,0.833333333333333,1.77042109494224,1.42946356489675,0.17591460137071
14/05/26,1,1.40001,1.4,0.00625716127748667,0.0125143225549733,0.0156023484122632,0.000650842735487127,0.108290978908002,0.00225864706641425,3.55714468938369,Intermediate,Linear,2.7703138620149,2.26804095858284,0.680412287574851,0.0226804095858284,0.853122787920567,0.00862537890583272,0.00904009554445071,0.00360969929693339,0.108290978908002,0.03,0.714285714285714,2.15413303251683,1.28604585705561,0.142752654376357
14/05/26,1,1.20690517241379,1.2,0.00780848686394205,0.0156169737278841,0.0209945200235414,0.00109290289212394,0.11854181946175,0.00308544080031622,3.70452429539168,Intermediate,Linear,2.53075244974454,2.48273406109468,0.744820218328404,0.0248273406109468,0.933879520936829,0.0128981177036626,0.0135001154055655,0.00395139398205834,0.11854181946175,0.03,0.833333333333333,1.77042109494224,1.42946356489675,0.17591460137071
14/05/26,1,1.40001,1.4,0.00921851191601433,0.0184370238320287,0.0156023484122632,0.000958869565041705,0.108290978908002,0.0033276055982009,5.24064815526732,Intermediate,Stokes-2nd,2.7703138620149,2.26804095858284,0.680412287574851,0.0226804095858284,0.853122787920567,0.0127075449548738,0.0132776415215549,0.00360969929693339,0.108290978908002,0.03,0.714285714285714,2.15413303251683,1.28604585705561,0.142752654376357
14/05/26,1,1.41415151515152,1.4,0.00837752572726868,0.0167550514545374,0.0152918616788592,0.000854053097549844,0.107595984356256,0.00300462709031779,4.82427865299436,Intermediate,Linear,2.78820814545163,2.25348502672918,0.676045508018754,0.0225348502672918,0.847647579407784,0.0114005071327129,0.011911519335547,0.00358653281187521,0.107595984356256,0.03,0.714285714285714,2.15413303251683,1.29435281078902,0.142493947163144
14/05/26,1,0.566805668016195,0.6,4.94565392331783e-05,9.89130784663566e-05,0.0951883674283765,3.13845815217579e-05,0.172095275478342,2.83707891451308e-05,0.0111325477916117,Intermediate,Linear,1.74322042930083,3.60435502106847,1.08130650632054,0.0360435502106847,1.3557768401814,0.000172178092767177,0.000179953593339882,0.00573650918261139,0.172095275478342,0.03,1.66666666666667,0.560721398798084,3.10888871556794,0.485415769474568
14/05/26,1,0.597547169811322,0.6,7.05959108884032e-05,0.000141191821776806,0.0856461528864204,4.03084545140286e-05,0.168158393187602,3.95709831353634e-05,0.0166437502169438,Intermediate,Linear,1.78403227048746,3.52190115118423,1.05657034535527,0.0352190115118423,1.3247618467862,0.000234656678016498,0.000245397882970218,0.00560527977292007,0.168158393187602,0.03,1.66666666666667,0.560721398798084,3.18167324149133,0.492440097870074
14/05/26,1,1.40001,1.4,0.00235557001866765,0.0047111400373353,0.0156023484122632,0.000245016160938227,0.108290978908002,0.000850289944026199,1.33912216910936,Intermediate,Linear,2.7703138620149,2.26804095858284,0.680412287574851,0.0226804095858284,0.853122787920567,0.00324710888040095,0.00341180165788873,0.00360969929693339,0.108290978908002,0.03,0.714285714285714,2.15413303251683,1.28604585705561,0.142752654376357
14/05/26,1,1.4065625,1.4,0.00339991413704751,0.00679982827409502,0.0154573192969782,0.000350357055991023,0.107968096414189,0.0012236075244957,1.94440084649317,Intermediate,Linear,2.77859858572606,2.26127852344594,0.678383557033781,0.0226127852344594,0.850579100384726,0.00465881121534081,0.00486857693866894,0.00359893654713963,0.107968096414189,0.03,0.714285714285714,2.15413303251683,1.2898918236631,0.142634852260497
14/05/26,1,0.598294871794871,0.6,0.000135634377835006,0.000271268755670012,0.0854322189661887,7.72503057769534e-05,0.168065728324771,7.59849683223916e-05,0.0320125446171148,Intermediate,Linear,1.7850159160366,3.51996038283546,1.05598811485064,0.0351996038283546,1.32403182747233,0.000450343996472855,0.000472128348182802,0.00560219094415904,0.168065728324771,0.03,1.66666666666667,0.560721398798084,3.1834274915543,0.492605400462729
14/05/26,1,0.59768924302789,0.6,0.00010850982549924,0.00021701965099848,0.0856054408328768,6.19268763104065e-05,0.168140774830995,6.08164204540609e-05,0.0255877275114119,Intermediate,Linear,1.78421920739655,3.52153215318633,1.0564596459559,0.0352153215318633,1.32462304832248,0.000360604737547373,0.00037695134728797,0.0056046924943665,0.168140774830995,0.03,1.66666666666667,0.560721398798084,3.18200662792798,0.492471527450797
14/05/26,1,0.800005714285712,0.8,0.000148984607554021,0.000297969215108042,0.0477821920125564,4.74587408337439e-05,0.147104111727916,7.30541611845548e-05,0.0458987140893049,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.000378972153267374,0.000397384258975689,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
14/05/26,1,0.798215962441317,0.8,0.00016028689626307,0.00032057379252614,0.0479967057391983,5.12882866252532e-05,0.147262139279744,7.86806374740336e-05,0.0492747636723217,Intermediate,Linear,2.03718349785827,3.0842510327544,0.925275309826321,0.030842510327544,1.16013991270882,0.000408598251688873,0.000426934907699025,0.00490873797599147,0.147262139279744,0.03,1.25,0.96053982138029,2.12087354684665,0.30839566336159
14/05/26,1,0.600862660944208,0.6,0.000113762974236456,0.000227525948472912,0.0847035892953353,6.42408816449372e-05,0.167748560115371,6.36119170753586e-05,0.0269520669410917,Intermediate,Linear,1.78839090954742,3.51331762739144,1.05399528821743,0.0351331762739144,1.32153315740977,0.000376300516216568,0.000394459571471274,0.00559161867051238,0.167748560115371,0.03,1.66666666666667,0.560721398798084,3.18944651190568,0.493171122625164
14/05/26,1,0.598661971830985,0.6,0.000531324636795081,0.00106264927359016,0.0853274768696866,0.000302243937709513,0.168020283921004,0.000297577721095113,0.125471550991611,Intermediate,Linear,1.7854987088407,3.51900859746865,1.0557025792406,0.0351900859746865,1.32367381375016,0.00176319220306682,0.00184222923558476,0.00560067613070014,0.168020283921004,0.03,1.66666666666667,0.560721398798084,3.18428851238412,0.492686464592354
14/05/26,1,0.598294871794871,0.6,0.000177181034589654,0.000354362069179308,0.0854322189661887,0.000100913126291461,0.168065728324771,9.92601987454888e-05,0.041818422922304,Intermediate,Linear,1.7850159160366,3.51996038283546,1.05598811485064,0.0351996038283546,1.32403182747233,0.000588290494562996,0.000615634042561234,0.00560219094415904,0.168065728324771,0.03,1.66666666666667,0.560721398798084,3.1834274915543,0.492605400462729
14/05/26,1,0.598922155688624,0.6,0.00011478154618743,0.00022956309237486,0.0852533570207574,6.52367475767435e-05,0.167988095433892,6.42731111166121e-05,0.0271158859776571,Intermediate,Linear,1.78584083131092,3.51833444337103,1.05550033301131,0.0351833444337103,1.32342023092967,0.000380754774149289,0.000397875968189324,0.00559960318112972,0.167988095433892,0.03,1.66666666666667,0.560721398798084,3.18489865936792,0.492743881448472
14/05/26,1,1.00000714285714,1,0.000314480824888653,0.000628961649777306,0.0305806028880359,6.41134214788123e-05,0.131530131798973,0.000137879014486181,0.121185985886682,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.000639530048532794,0.000668260439814415,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
14/05/26,1,1.00011428571429,1,0.000299987466015119,0.000599974932030238,0.0305740510015025,6.11455472383849e-05,0.13152271351623,0.000131517218503887,0.115613974033907,Intermediate,Linear,2.28097483681388,2.75460527041855,0.826381581125564,0.0275460527041855,1.03614377819197,0.000609987456736357,0.000637338762448237,0.00438409045054099,0.13152271351623,0.03,1,1.3729489294698,1.66136903409418,0.224209226116489
14/05/26,1,0.800005714285712,0.8,0.000133380181219245,0.00026676036243849,0.0477821920125564,4.24879828645835e-05,0.147104111727916,6.54025769345517e-05,0.0410913510024317,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.000339279173263061,0.000357745294551214,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
14/05/26,1,0.810919937434071,0.8,0.000156004638096571,0.000312009276193142,0.0465046404459969,4.83662640172594e-05,0.146148928672684,7.59997024192789e-05,0.0486917046405836,Intermediate,Linear,2.0527006439567,3.06093600432082,0.918280801296247,0.0306093600432082,1.1513699731791,0.000391692320484347,0.000410065137141759,0.00487163095575614,0.146148928672684,0.03,1.25,0.96053982138029,2.13702815673688,0.309409142636357
14/05/26,1,0.800005714285712,0.8,0.000277056713589128,0.000554113427178256,0.0477821920125564,8.82558472472236e-05,0.147104111727916,0.000135853939169281,0.0853547698136459,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.000704749175433997,0.000736584986695003,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
14/05/26,1,0.819783909700812,0.8,0.000271389824598239,0.000542779649196478,0.0455044078684474,8.23295551324311e-05,0.145383692416726,0.000131518849281398,0.0855994376884427,Intermediate,Linear,2.06350516356459,3.04490893365429,0.913472680096287,0.0304490893365429,1.14534139633286,0.000674281468596976,0.000704801752967479,0.00484612308055752,0.145383692416726,0.03,1.25,0.96053982138029,2.14827653953935,0.310095572337368
14/05/26,1,1.20690517241379,1.2,0.000371899514538757,0.000743799029077514,0.0209945200235414,5.20523453648617e-05,0.11854181946175,0.000146952150367886,0.176437613465827,Intermediate,Linear,2.53075244974454,2.48273406109468,0.744820218328404,0.0248273406109468,0.933879520936829,0.000614306432992351,0.000642105547823937,0.00395139398205834,0.11854181946175,0.03,0.833333333333333,1.77042109494224,1.42946356489675,0.17591460137071
14/05/26,1,1.20581560283688,1.2,0.000522888714186408,0.00104577742837282,0.0210324782737333,7.33176368047066e-05,0.118604144182882,0.000206722561496555,0.247809688070981,Intermediate,Linear,2.52942257681498,2.48403938700164,0.745211816100492,0.0248403938700164,0.934370518805574,0.00086461998703851,0.000903435079423413,0.00395347147276273,0.118604144182882,0.03,0.833333333333333,1.77042109494224,1.42871240296507,0.175915956480228
14/05/26,1,0.800005714285712,0.8,0.00022648146535427,0.00045296293070854,0.0477821920125564,7.21452057656191e-05,0.147104111727916,0.000111054515945922,0.0697737047839202,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.00057610091411179,0.000601945846609478,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
14/05/26,1,0.814670028659609,0.8,0.000364053325043598,0.000728106650087196,0.0460774852876722,0.00011183107819083,0.145824045824043,0.000176959095845176,0.114134109887879,Intermediate,Linear,2.05727387623021,3.05413167385036,0.916239502155108,0.0305413167385036,1.14881052672866,0.000909996166803811,0.000951301941263348,0.00486080152746809,0.145824045824043,0.03,1.25,0.96053982138029,2.14178926311865,0.309701621923203
14/05/26,1,1.00000714285714,1,0.000453370666596061,0.000906741333192122,0.0305806028880359,9.24289887750551e-05,0.131530131798973,0.000198773011770561,0.174707539714063,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.000921977244603653,0.000963709877949821,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
14/05/26,1,1.00015398829689,1,0.000439473640991653,0.000878947281983306,0.0305716236858962,8.95694851484496e-05,0.131519964827443,0.000192665192686035,0.169378469651414,Intermediate,Linear,2.2810225078269,2.75454770201522,0.826364310604565,0.0275454770201522,1.03612212385784,0.000893578012890573,0.00093366051136046,0.00438399882758143,0.131519964827443,0.03,1,1.3729489294698,1.66140375571565,0.22421030880882
14/05/26,1,1.41415151515152,1.4,0.00099584235660218,0.00199168471320436,0.0152918616788592,0.000101521890474064,0.107595984356256,0.000357162128740885,0.573465385736251,Intermediate,Linear,2.78820814545163,2.25348502672918,0.676045508018754,0.0225348502672918,0.847647579407784,0.00135518627565018,0.00141595669152271,0.00358653281187521,0.107595984356256,0.03,0.714285714285714,2.15413303251683,1.29435281078902,0.142493947163144
14/05/26,1,1.40512396694215,1.4,0.000878841467738133,0.00175768293547627,0.0154889851821201,9.07490831415242e-05,0.108038854845415,0.000316496752550305,0.501948703907297,Intermediate,Linear,2.77677878416287,2.26276048456406,0.678828145369219,0.0226276048456406,0.851136539524394,0.00120583187382767,0.00125992564069901,0.00360129516151383,0.108038854845415,0.03,0.714285714285714,2.15413303251683,1.28904702831587,0.142661021193024
14/05/26,1,1.00000714285714,1,0.00069893896701545,0.0013978779340309,0.0305806028880359,0.000142493166621823,0.131530131798973,0.000306438448169934,0.269337908988175,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.00142136637950857,0.00148578442263362,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
14/05/26,1,1.00014304105278,1,0.000694828300804322,0.00138965660160864,0.0305722929438825,0.000141616629052599,0.131520722715539,0.000304614400949981,0.267792165268444,Intermediate,Linear,2.2810093634359,2.75456357518638,0.826369072555913,0.0275456357518638,1.03612809454544,0.0014128047513225,0.00147700932565223,0.00438402409051796,0.131520722715539,0.03,1,1.3729489294698,1.66139418187738,0.224210010299023
14/05/26,1,1.20690517241379,1.2,0.000715816993062017,0.00143163398612403,0.0209945200235414,0.000100188227960211,0.11854181946175,0.000282847495864035,0.339599910719929,Intermediate,Linear,2.53075244974454,2.48273406109468,0.744820218328404,0.0248273406109468,0.933879520936829,0.00118239192710055,0.00123537290976695,0.00395139398205834,0.11854181946175,0.03,0.833333333333333,1.77042109494224,1.42946356489675,0.17591460137071
14/05/26,1,1.20724137931035,1.2,0.00095584376921121,0.00191168753842242,0.0209828280459884,0.000133708702987921,0.118522599313445,0.000377630293548244,0.453621175462211,Intermediate,Linear,2.53116284774197,2.4823315152499,0.74469945457497,0.024823315152499,0.933728103462614,0.0015783580241605,0.00164912821296225,0.00395075331044816,0.118522599313445,0.03,0.833333333333333,1.77042109494224,1.42969537302342,0.175914157553433
14/05/26,1,1.00000714285714,1,0.000960081971283059,0.00192016394256612,0.0305806028880359,0.000195732570025133,0.131530131798973,0.000420932360735596,0.369970030011087,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.00195242832343598,0.00204134840808284,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
14/05/26,1,1.00025138260432,1,0.00115970735368214,0.00231941470736428,0.0305656704681184,0.000236314885414013,0.131513222509044,0.000508389504167247,0.447011105537011,Intermediate,Linear,2.2811394495285,2.75440649122889,0.826321947368667,0.0275440649122889,1.03606900747153,0.00235778132936861,0.00246493846154495,0.00438377408363481,0.131513222509044,0.03,1,1.3729489294698,1.66148893128124,0.224212963810674
14/05/26,1,1.19658974358974,1.2,0.0011566034692418,0.0023132069384836,0.0213580547415471,0.000164685334735531,0.119134132678328,0.000459303170536225,0.543276371388532,Intermediate,Linear,2.51817000934588,2.49513944009352,0.748541832028057,0.0249513944009352,0.938545799769517,0.00192962616628553,0.00201828246887584,0.00397113775594428,0.119134132678328,0.03,0.833333333333333,1.77042109494224,1.42235653231868,0.175922331021513
14/05/26,1,1.20388940313346,1.2,0.00108593176494206,0.00217186352988412,0.0210998352304728,0.000152753208745427,0.118714462392303,0.000429719352232737,0.513693437651103,Intermediate,Linear,2.52707205132785,2.4863498861768,0.745904965853041,0.024863498861768,0.935239612236335,0.00179897890760275,0.00188197129330834,0.00395714874641009,0.118714462392303,0.03,0.833333333333333,1.77042109494224,1.42738473832425,0.17591804094804
14/05/26,1,1.41415151515152,1.4,0.00190624832423745,0.0038124966484749,0.0152918616788592,0.000194333904665308,0.107595984356256,0.000683682216245975,1.0977314063019,Intermediate,Linear,2.78820814545163,2.25348502672918,0.676045508018754,0.0225348502672918,0.847647579407784,0.00259410693857415,0.00271526337773708,0.00358653281187521,0.107595984356256,0.03,0.714285714285714,2.15413303251683,1.29435281078902,0.142493947163144
14/05/26,1,1.4004,1.4,0.00211606611592259,0.00423213223184518,0.0155936593683029,0.000219981428083364,0.108271719581715,0.000763700390398462,1.20339417579212,Intermediate,Linear,2.77080664423718,2.26763759219632,0.680291277658898,0.0226763759219633,0.852971061799876,0.00291591980652734,0.00305091970343845,0.00360905731939049,0.108271719581715,0.03,0.714285714285714,2.15413303251683,1.28627461833211,0.142745743149666
14/05/26,1,1.20690517241379,1.2,0.00293474693800698,0.00586949387601396,0.0209945200235414,0.000410757355693428,0.11854181946175,0.00115963413897049,1.39231089481332,Intermediate,Linear,2.53075244974454,2.48273406109468,0.744820218328404,0.0248273406109468,0.933879520936829,0.00484763720506124,0.0050660551465205,0.00395139398205834,0.11854181946175,0.03,0.833333333333333,1.77042109494224,1.42946356489675,0.17591460137071
14/05/26,1,1.21232323232323,1.2,0.00314789663523409,0.00629579327046818,0.0208072838442247,0.000436661192010638,0.118232728397398,0.00124061469298905,1.50125262889086,Intermediate,Linear,2.53736849404046,2.47626047298094,0.742878141894283,0.0247626047298094,0.931444483104492,0.00517263889316858,0.00540583961917449,0.00394109094657992,0.118232728397398,0.03,0.833333333333333,1.77042109494224,1.43320055397512,0.175905974998365
14/05/26,1,1.40001,1.4,0.00292354036472433,0.00584708072944866,0.0156023484122632,0.000304093969118294,0.108290978908002,0.00105531015991018,1.66200863640759,Intermediate,Linear,2.7703138620149,2.26804095858284,0.680412287574851,0.0226804095858284,0.853122787920567,0.00403004529913165,0.00421205036098686,0.00360969929693339,0.108290978908002,0.03,0.714285714285714,2.15413303251683,1.28604585705561,0.142752654376357
14/05/26,1,1.40205607476636,1.4,0.0025311564625524,0.0050623129251048,0.0155568434167015,0.000262512031673998,0.108189996593002,0.000912819363532996,1.44162902792182,Intermediate,Linear,2.77289961592812,2.2659259899232,0.679777796976959,0.022659259899232,0.852327243222642,0.00348264718798301,0.00363951964885746,0.00360633321976673,0.108189996593002,0.03,0.714285714285714,2.15413303251683,1.28724622577666,0.142716254233623
14/05/26,1,1.41415151515152,1.4,0.00744189476324352,0.014883789526487,0.0152918616788592,0.000758669502320975,0.107595984356256,0.00266905997508952,4.2854865759811,Intermediate,Linear,2.78820814545163,2.25348502672918,0.676045508018754,0.0225348502672918,0.847647579407784,0.0101272591802493,0.0105817836553512,0.00358653281187521,0.107595984356256,0.03,0.714285714285714,2.15413303251683,1.29435281078902,0.142493947163144
14/05/26,1,1.41528304402851,1.4,0.00556388392854155,0.0111277678570831,0.0152674195488745,0.00056630766838856,0.107540670690662,0.00199447936440117,3.20731282538937,Intermediate,Linear,2.78964226346461,2.25232654002601,0.675697962007803,0.0225232654002601,0.847211815052544,0.00756379616969625,0.00790506935297048,0.00358468902302205,0.107540670690662,0.03,0.714285714285714,2.15413303251683,1.29501856262112,0.142472528193405
14/05/26,1,0.622226666666665,0.6,5.48332081139115e-05,0.000109666416227823,0.0789868888370828,2.88740300924944e-05,0.165171624457767,3.01896335280186e-05,0.0133992816681515,Intermediate,Linear,1.81629260464594,3.45934641318676,1.03780392395603,0.0345934641318676,1.30123190466761,0.000175845318293464,0.00018429982698198,0.00550572081525891,0.165171624457767,0.03,1.66666666666667,0.560721398798084,3.23920686554713,0.497761338592823
14/05/26,1,1.40001,1.4,0.000627240412186708,0.00125448082437342,0.0156023484122632,6.52428229945908e-05,0.108290978908002,0.000226414927487857,0.35658101209643,Intermediate,Linear,2.7703138620149,2.26804095858284,0.680412287574851,0.0226804095858284,0.853122787920567,0.00086463908795622,0.000907210472578617,0.00360969929693339,0.108290978908002,0.03,0.714285714285714,2.15413303251683,1.28604585705561,0.142752654376357
14/05/26,1,0.600862660944208,0.6,8.37774981604769e-05,0.000167554996320954,0.0847035892953353,4.73083653091716e-05,0.167748560115371,4.68451822882939e-05,0.019848081097855,Intermediate,Linear,1.78839090954742,3.51331762739144,1.05399528821743,0.0351331762739144,1.32153315740977,0.00027711578408274,0.000290926002400731,0.00559161867051238,0.167748560115371,0.03,1.66666666666667,0.560721398798084,3.18944651190568,0.493171122625164
14/05/26,1,0.800005714285712,0.8,0.000131096889874359,0.000262193779748718,0.0477821920125564,4.17606450948372e-05,0.147104111727916,6.42829717842001e-05,0.0403879217130434,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.000333471164961301,0.00034927440678622,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
14/05/26,1,0.590721518987341,0.6,5.94702575350246e-05,0.000118940515070049,0.0876368307968415,3.47452326469436e-05,0.169010874276118,3.35037340647347e-05,0.0138796739298373,Intermediate,Linear,1.77503371475306,3.53975547335093,1.06192664200528,0.0353975547335093,1.33147774362468,0.000199684975821499,0.000209494125213932,0.00563369580920393,0.169010874276118,0.03,1.66666666666667,0.560721398798084,3.16562506542086,0.490919068176216
14/05/26,1,0.598294871794871,0.6,0.000128593412445249,0.000257186824890498,0.0854322189661887,7.32401371308795e-05,0.168065728324771,7.20404850679282e-05,0.0303507298008051,Intermediate,Linear,1.7850159160366,3.51996038283546,1.05598811485064,0.0351996038283546,1.32403182747233,0.000426966025907698,0.000447350030169772,0.00560219094415904,0.168065728324771,0.03,1.66666666666667,0.560721398798084,3.1834274915543,0.492605400462729
14/05/26,1,1.00000714285714,1,0.000150450996390332,0.000300901992780664,0.0305806028880359,3.06725478314804e-05,0.131530131798973,6.59627979483574e-05,0.0579766741951644,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.000305958027989095,0.000321614309496368,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
14/05/26,1,0.800005714285712,0.8,0.000204599517068515,0.00040919903413703,0.0477821920125564,6.51747560682939e-05,0.147104111727916,0.000100324767394415,0.0630323822770253,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.000520439801224467,0.000544654856428485,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
14/05/26,1,0.800005714285712,0.8,0.000280329729296469,0.000560659458592938,0.0477821920125564,8.92984596804788e-05,0.147104111727916,0.000137458852730281,0.0863631103034954,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.000713074745643249,0.000745035609679,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
14/05/26,1,1.20690517241379,1.2,0.000261442865114428,0.000522885730228856,0.0209945200235414,3.65924497777125e-05,0.11854181946175,0.000103306376386524,0.124034459242755,Intermediate,Linear,2.53075244974454,2.48273406109468,0.744820218328404,0.0248273406109468,0.933879520936829,0.000431853303435833,0.000451230213106261,0.00395139398205834,0.11854181946175,0.03,0.833333333333333,1.77042109494224,1.42946356489675,0.17591460137071
14/05/26,1,0.800005714285712,0.8,0.000137653176443874,0.000275306352887748,0.0477821920125564,4.38491367198632e-05,0.147104111727916,6.74978274910073e-05,0.0424077620689178,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.000350148391417639,0.000367239557871819,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
14/05/26,1,1.00000714285714,1,0.000420953673376836,0.000841907346753672,0.0305806028880359,8.58201141319799e-05,0.131530131798973,0.000184560307135057,0.162215568910614,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.000856053857210738,0.000894406924554497,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
14/05/26,1,1.41415151515152,1.4,0.000543182874665382,0.00108636574933076,0.0152918616788592,5.53751825713874e-05,0.107595984356256,0.000194814320283609,0.312797075440873,Intermediate,Linear,2.78820814545163,2.25348502672918,0.676045508018754,0.0225348502672918,0.847647579407784,0.000739187253920753,0.000772593687214904,0.00358653281187521,0.107595984356256,0.03,0.714285714285714,2.15413303251683,1.29435281078902,0.142493947163144
14/05/26,1,1.00000714285714,1,0.000374881141289781,0.000749762282579562,0.0305806028880359,7.64272754133098e-05,0.131530131798973,0.000164360553075981,0.144461401465771,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.00076236048594686,0.00079720264576187,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
14/05/26,1,1.20690517241379,1.2,0.000630012985782329,0.00126002597156466,0.0209945200235414,8.81788016339879e-05,0.11854181946175,0.00024894295206389,0.298892532306143,Intermediate,Linear,2.53075244974454,2.48273406109468,0.744820218328404,0.0248273406109468,0.933879520936829,0.00104066021843239,0.00108727150461451,0.00395139398205834,0.11854181946175,0.03,0.833333333333333,1.77042109494224,1.42946356489675,0.17591460137071
14/05/26,1,1.00000714285714,1,0.000325515134875392,0.000651030269750784,0.0305806028880359,6.63629938244654e-05,0.131530131798973,0.000142716828642403,0.125438085310536,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.000661969485989255,0.000691924325696351,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
14/05/26,1,1.20690517241379,1.2,0.000529171781754133,0.00105834356350827,0.0209945200235414,7.40647171195347e-05,0.11854181946175,0.000209096619389837,0.251051164726457,Intermediate,Linear,2.53075244974454,2.48273406109468,0.744820218328404,0.0248273406109468,0.933879520936829,0.000874089954359731,0.000914099026337704,0.00395139398205834,0.11854181946175,0.03,0.833333333333333,1.77042109494224,1.42946356489675,0.17591460137071
14/05/26,1,1.41415151515152,1.4,0.000418156112919696,0.000836312225839392,0.0152918616788592,4.26292362595827e-05,0.107595984356256,0.000149973061947269,0.24079921385515,Intermediate,Linear,2.78820814545163,2.25348502672918,0.676045508018754,0.0225348502672918,0.847647579407784,0.000569045312795804,0.000595077989865175,0.00358653281187521,0.107595984356256,0.03,0.714285714285714,2.15413303251683,1.29435281078902,0.142493947163144
14/05/26,1,1.20690517241379,1.2,0.000679382782941374,0.00135876556588275,0.0209945200235414,9.50887696007462e-05,0.11854181946175,0.000268450904002859,0.322314690301797,Intermediate,Linear,2.53075244974454,2.48273406109468,0.744820218328404,0.0248273406109468,0.933879520936829,0.00112220962305569,0.00117292908985139,0.00395139398205834,0.11854181946175,0.03,0.833333333333333,1.77042109494224,1.42946356489675,0.17591460137071
