Measurement,Filename,Mode,Date_DDMMYY,SensorID,Channel,SensorLocation_m,SetAmplitude_V,SetFrequency_Hz,MeasuredFrequency_FFT_Hz,MeasuredAmplitude_m,UncertaintyAmplitude_m,UncertaintyFrequency_Hz,Cam_Amplitude_PT_m,Cam_Uncertainty_PT_m,Cam_Amplitude_Envelope_m,Cam_Uncertainty_Envelope_m,Cam_DriftRatio,ReferenceAmplitude_m,NormalisedAmplitude,Final_amp_error_m,Final_freq_error_Hz
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a0p416_f1p67.csv,HIGH,130526,6,4,9.4,0.416,1.67,1.51427489803644,9.97260405486606e-05,1.1399846410904e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00112595932264263,0.0885698431046365,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a0p71_f1p67.csv,HIGH,130526,6,4,9.4,0.71,1.67,1.60713137763302,4.46912320047938e-05,3.74008451330551e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00195854880351578,0.0228185439773412,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a10_f0p71.csv,HIGH,130526,6,4,9.4,10,0.71,0.714280612281341,0.000653222089489886,5.15776783156267e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a10_f1p67.csv,HIGH,130526,6,4,9.4,10,1.67,1.66427382661552,0.00018295341775744,1.48060996875207e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a1p006_f1p67.csv,HIGH,130526,6,4,9.4,1.006,1.67,1.67855943886115,6.45354768338321e-05,5.53016195376931e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00287484875016399,0.0224483033516635,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a1p04_f1p25.csv,HIGH,130526,6,4,9.4,1.04,1.25,1.18570581638703,3.47193555192852e-05,8.91385218208563e-07,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00116634576556141,0.0297676354169069,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a1p3_f1p67.csv,HIGH,130526,6,4,9.4,1.3,1.67,1.67141663273834,5.49107977199457e-05,7.19977463649951e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00366858677559604,0.0149678339586296,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a1p55_f1p25.csv,HIGH,130526,6,4,9.4,1.55,1.25,1.24999107149235,8.15009180959484e-05,1.00235675447207e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00186440832260219,0.0437140926201166,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a1p59_f1p67.csv,HIGH,130526,6,4,9.4,1.59,1.67,1.66427382661552,0.000142021214562111,1.08669908296339e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00466022896186192,0.0304751581358717,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a1p69_f1.csv,HIGH,130526,6,4,9.4,1.69,1,0.999992857193877,9.53341485076008e-05,1.09645130098962e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00156974512451511,0.0607322469226011,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a1p89_f1p67.csv,HIGH,130526,6,4,9.4,1.89,1.67,1.67141663273834,0.000141430416041855,1.19665119913002e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00544445417148183,0.0259769687809423,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a2p06_f1p25.csv,HIGH,130526,6,4,9.4,2.06,1.25,1.24999107149235,0.00010086689778569,1.28846312553163e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0026379740798805,0.0382365007127966,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a2p32_f0p83.csv,HIGH,130526,6,4,9.4,2.32,0.83,0.885707959228863,3.13783526399755e-05,1.338427579907e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00150843797156699,0.0208018846193451,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a2p42_f1.csv,HIGH,130526,6,4,9.4,2.42,1,0.999992857193877,5.72418779236181e-05,7.78539023648552e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00222522660838082,0.0257240668020189,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a2p56_f1p25.csv,HIGH,130526,6,4,9.4,2.56,1.25,1.24999107149235,0.000326385282591787,2.18024787584231e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00357979340430679,0.0911743348650003,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a2p93_f0p71.csv,HIGH,130526,6,4,9.4,2.93,0.71,0.714280612281341,0.000115952054375753,1.49008715140515e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00452908356377136,0.0256016593076945,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a3p07_f1p25.csv,HIGH,130526,6,4,9.4,3.07,1.25,1.24999107149235,0.000710171858147121,3.90443753337087e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00457768602598373,0.155137738612055,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a3p14_f1.csv,HIGH,130526,6,4,9.4,3.14,1,0.999992857193877,0.000319696505081995,8.4504748425636e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00287459364037069,0.111214503710086,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a3p25_f0p83.csv,HIGH,130526,6,4,9.4,3.25,0.83,0.828565510246355,0.00010389138782574,1.44717129037711e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00206327455590613,0.0503526724198436,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a3p57_f1p25.csv,HIGH,130526,6,4,9.4,3.57,1.25,1.24999107149235,0.000922823215476423,3.36697983754274e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00571151535051403,0.161572395212659,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a3p86_f1.csv,HIGH,130526,6,4,9.4,3.86,1,0.999992857193877,0.000752782829323025,3.24955772343089e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00350661493851158,0.214675076255322,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a4p06_f0p71.csv,HIGH,130526,6,4,9.4,4.06,0.71,0.707137806158527,0.000220434642557791,1.48719758309382e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00631962474345204,0.0348809702326376,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a4p19_f0p83.csv,HIGH,130526,6,4,9.4,4.19,0.83,0.835708316369169,0.000251493710041893,3.41579064110149e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00194707839900287,0.129164655193488,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a4p58_f1.csv,HIGH,130526,6,4,9.4,4.58,1,0.999992857193877,0.00112219012982408,3.16132992891196e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00415660883907253,0.269977323647919,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a5p11_f0p83.csv,HIGH,130526,6,4,9.4,5.11,0.83,0.828565510246355,0.000878736974339243,7.95683405662102e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0030839208710343,0.284941479073855,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a5p2_f0p71.csv,HIGH,130526,6,4,9.4,5.2,0.71,0.707137806158527,0.000944258161439199,1.70748114422723e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00809432721301259,0.116656781544634,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a5p3_f1.csv,HIGH,130526,6,4,9.4,5.3,1,0.999992857193877,0.00167163128926573,4.40469762307511e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00483867331713858,0.345473062491078,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a6p05_f0p83.csv,HIGH,130526,6,4,9.4,6.05,0.83,0.835708316369169,0.00069429756887527,1.3285271169927e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0028269502609576,0.245599499384218,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a6p3_f0p71.csv,HIGH,130526,6,4,9.4,6.3,0.71,0.707137806158527,0.0015276885057362,1.2589446278661e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00982123999132308,0.15554945272551,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a6p98_f0p83.csv,HIGH,130526,6,4,9.4,6.98,0.83,0.828565510246355,0.000814824594835777,2.27521941362136e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0041952508086304,0.194225478285954,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a7p46_f0p71.csv,HIGH,130526,6,4,9.4,7.46,0.71,0.714280612281341,0.00168512214633767,5.49109948446136e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0152117540712595,0.110777635402447,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor4_x6p2m_130526_a8p59_f0p71.csv,HIGH,130526,6,4,9.4,8.59,0.71,0.707137806158527,0.000557744292370805,6.852242694126e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0131645128357196,0.0423672565275232,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a0p416_f1p67.csv,HIGH,130526,3,5,4.6,0.416,1.67,1.67141663273834,9.00036301685547e-05,8.68076371156016e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00118599783642046,0.0758885281276741,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a0p71_f1p67.csv,HIGH,130526,3,5,4.6,0.71,1.67,1.69998785722959,4.59935319492773e-05,7.81041045444917e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00204836277166349,0.0224538019268558,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a10_f0p71.csv,HIGH,130526,3,5,4.6,10,0.71,0.714280612281341,0.000523501701353721,7.08917424982848e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a10_f1p67.csv,HIGH,130526,3,5,4.6,10,1.67,1.72141627559803,6.36860522732546e-05,8.94442801473715e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a1p006_f1p67.csv,HIGH,130526,3,5,4.6,1.006,1.67,1.66427382661552,6.08728550194617e-05,8.35758022794269e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00310436385542392,0.0196088016271369,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a1p04_f1p25.csv,HIGH,130526,3,5,4.6,1.04,1.25,1.35713316333455,1.51051818365007e-05,4.99183783911894e-07,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00103703092584538,0.0145657968919172,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a1p3_f1p67.csv,HIGH,130526,3,5,4.6,1.3,1.67,1.67141663273834,0.000104352914318953,1.28625210017747e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00367919308969252,0.0283629893226599,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a1p55_f1p25.csv,HIGH,130526,3,5,4.6,1.55,1.25,1.12856336740452,0.000102066249081224,1.33082222524875e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00170190671772839,0.05997170586262,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a1p59_f1p67.csv,HIGH,130526,3,5,4.6,1.59,1.67,1.66427382661552,0.00013411383295135,1.10073755694492e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00480356793355361,0.0279196286607181,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a1p69_f1.csv,HIGH,130526,3,5,4.6,1.69,1,0.999992857193877,8.36643589936564e-05,1.08500084972718e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00264214611734963,0.0316653036121943,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a1p89_f1p67.csv,HIGH,130526,3,5,4.6,1.89,1.67,1.67141663273834,0.000120614737581007,1.49590812328899e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00547595325412238,0.022026254057265,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a2p06_f1p25.csv,HIGH,130526,3,5,4.6,2.06,1.25,1.20713423475547,9.60241479363904e-05,1.13653424645529e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00236853015735181,0.0405416615187845,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a2p32_f0p83.csv,HIGH,130526,3,5,4.6,2.32,0.83,0.857136734737609,2.98785608470665e-05,8.60927942806e-07,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00090558446199287,0.0329936765713873,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a2p42_f1.csv,HIGH,130526,3,5,4.6,2.42,1,0.999992857193877,5.75414784730793e-05,1.12083742525566e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00381977005101406,0.0150641210608485,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a2p56_f1p25.csv,HIGH,130526,3,5,4.6,2.56,1.25,1.24999107149235,0.000236942447365996,7.95630978896218e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00310167855006796,0.0763916839031576,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a2p93_f0p71.csv,HIGH,130526,3,5,4.6,2.93,0.71,0.707137806158527,2.37076642398514e-05,8.45512353907181e-07,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0011270252490703,0.0210356105680935,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a3p07_f1p25.csv,HIGH,130526,3,5,4.6,3.07,1.25,1.24999107149235,0.000636779855030419,5.92634205387332e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00384403665017688,0.165653949995799,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a3p14_f1.csv,HIGH,130526,3,5,4.6,3.14,1,0.999992857193877,0.000253496355685117,6.59402467853759e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00501973255678994,0.0504999724222808,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a3p25_f0p83.csv,HIGH,130526,3,5,4.6,3.25,0.83,0.828565510246355,9.49197935267631e-05,1.53573532194618e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00127967249884777,0.0741750671458751,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a3p57_f1p25.csv,HIGH,130526,3,5,4.6,3.57,1.25,1.24999107149235,0.000855038698889565,1.57771030606211e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00461569910362353,0.185245762276471,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a3p86_f1.csv,HIGH,130526,3,5,4.6,3.86,1,0.999992857193877,0.000624429717588985,2.67653916631778e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0062276415329936,0.100267447039269,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a4p06_f0p71.csv,HIGH,130526,3,5,4.6,4.06,0.71,0.707137806158527,0.000155538832697409,1.93194729134554e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00163629052186374,0.0950557560647908,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a4p19_f0p83.csv,HIGH,130526,3,5,4.6,4.19,0.83,0.835708316369169,0.000192921843594867,1.16276707175568e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00199733967566434,0.0965894013649425,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a4p58_f1.csv,HIGH,130526,3,5,4.6,4.58,1,0.999992857193877,0.00130176259380218,7.65455787635151e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00743473656199125,0.175091959607178,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a5p11_f0p83.csv,HIGH,130526,3,5,4.6,5.11,0.83,0.828565510246355,0.000579849348449065,7.16498000428345e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00218910083003991,0.264880146447386,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a5p2_f0p71.csv,HIGH,130526,3,5,4.6,5.2,0.71,0.707137806158527,0.00061638627188979,2.1853992589414e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00219571178779443,0.280722759387717,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a5p3_f1.csv,HIGH,130526,3,5,4.6,5.3,1,0.999992857193877,0.00193313696272097,1.89434732724867e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00859715113266075,0.224857854990701,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a6p05_f0p83.csv,HIGH,130526,3,5,4.6,6.05,0.83,0.835708316369169,0.00073487899708646,6.33853169694224e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00299675111978246,0.245225234833584,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a6p3_f0p71.csv,HIGH,130526,3,5,4.6,6.3,0.71,0.707137806158527,0.000726985721939711,8.05380620462674e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00271338792598569,0.267925465053295,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a6p98_f0p83.csv,HIGH,130526,3,5,4.6,6.98,0.83,0.828565510246355,0.00128031623727997,3.93947673067439e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00308184057079729,0.415438828799878,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a7p46_f0p71.csv,HIGH,130526,3,5,4.6,7.46,0.71,0.714280612281341,0.000524083583590738,6.98308750589072e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00553289372189144,0.0947214260626676,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor5_x7p8m_130526_a8p59_f0p71.csv,HIGH,130526,3,5,4.6,8.59,0.71,0.707137806158527,0.000423038722397501,5.35827191781637e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00370650145596129,0.11413423882975,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor6_x9p4m_130526_a0p416_f1p67.csv,HIGH,130526,4,6,6.2,0.416,1.67,1.83570117356305,9.42703454161898e-05,1.10908067305026e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.000688333831558809,0.136954397843128,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x9p4_f1p67_ak0p03_goproH6_A0.42V_f1.670Hz_x9.40m.csv,HIGH,130526,NaN,NaN,9.4,0.416,1.67,1.66824544784759,3.2715336471754e-05,1.03217865155451e-06,0.00526260393642774,2.47016649859694e-05,0.000947674233112736,3.2715336471754e-05,1.03217865155451e-06,2.50374792363586,0.000999471296351999,0.0327326423391675,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor6_x9p4m_130526_a0p71_f1p67.csv,HIGH,130526,4,6,6.2,0.71,1.67,1.57856015314176,0.000128441266898185,1.08119718143912e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00135772144774072,0.094600602437204,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x9p4_f1p67_ak0p04_goproH6_A0.71V_f1.670Hz_x9.40m.csv,HIGH,130526,NaN,NaN,9.4,0.71,1.67,1.6703914871802,4.44245285009691e-05,1.43340876521621e-06,0.00588166016612746,3.51645967843267e-05,0.000986075644097622,4.44245285009691e-05,1.43340876521621e-06,2.60065839283052,0.00228036196739638,0.0194813495121089,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor6_x9p4m_130526_a10_f0p71.csv,HIGH,130526,4,6,6.2,10,0.71,0.714280612281341,0.000623181055348177,1.00667999862357e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_GH012643_A10.00V_f0.710Hz_x9.40m.csv,HIGH,130526,NaN,NaN,9.4,10,0.71,0.712410948631421,0.00293615281118106,2.56688558452825e-05,0.00624921884764404,0.00293596519552799,0.00108891543584273,0.00293615281118106,2.56688558452825e-05,1.05253419268863,NaN,NaN,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor6_x9p4m_130526_a10_f1p67.csv,HIGH,130526,4,6,6.2,10,1.67,1.69998785722959,0.00010076122473822,2.04709461691734e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_GH012644_A10.00V_f1.670Hz_x9.40m.csv,HIGH,130526,NaN,NaN,9.4,10,1.67,1.67409300184162,0.000211470358138406,2.61898096777866e-05,0.00571362799263352,0.000209675198648594,0.000962043970332918,0.000211470358138406,2.61898096777866e-05,1.45618256356417,NaN,NaN,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor6_x9p4m_130526_a1p006_f1p67.csv,HIGH,130526,4,6,6.2,1.006,1.67,1.79284433682617,0.000119162788798331,8.45519515473737e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00212157337812857,0.0561671776365538,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x9p4_f1p67_ak0p05_goproH6_A1.01V_f1.670Hz_x9.40m.csv,HIGH,130526,NaN,NaN,9.4,1.006,1.67,1.66824544784759,2.82241776119152e-05,1.49329917595534e-06,0.00526260393642774,2.08382584116991e-05,0.000888761487244313,2.82241776119152e-05,1.49329917595534e-06,2.23466621537483,0.00279050581087041,0.0101143590176261,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor6_x9p4m_130526_a1p04_f1p25.csv,HIGH,130526,4,6,6.2,1.04,1.25,1.24999107149235,2.68028508733519e-05,7.14968475607527e-07,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00179104271390872,0.0149649423016038,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x9p4_f1p25_ak0p03_goproH6_A1.04V_f1.250Hz_x9.40m.csv,HIGH,130526,NaN,NaN,9.4,1.04,1.25,1.24723713293338,2.15905023428085e-05,1.29290410775963e-06,0.00526260393642774,1.66521278640784e-05,0.000905135524721712,2.15905023428085e-05,1.29290410775963e-06,2.63618226411641,0.0016846698675604,0.0128158654455392,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor6_x9p4m_130526_a1p3_f1p67.csv,HIGH,130526,4,6,6.2,1.3,1.67,1.67141663273834,6.6079841846235e-05,5.94989487777156e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0026102802365,0.0253152289636297,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x9p4_f1p67_ak0p06_goproH6_A1.30V_f1.670Hz_x9.40m.csv,HIGH,130526,NaN,NaN,9.4,1.3,1.67,1.67039171862134,0.000141722440668604,9.3934112781529e-07,0.00588166098106105,0.000141729523388287,0.000904028926714495,0.000141722440668604,9.3934112781529e-07,1.0945916428797,0.00344226298260326,0.0411712996319138,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor6_x9p4m_130526_a1p55_f1p25.csv,HIGH,130526,4,6,6.2,1.55,1.25,1.27141948986079,7.92970532751893e-05,9.6026367155846e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00270711168121983,0.0292921248226663,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x9p4_f1p25_ak0p04_goproH6_A1.55V_f1.250Hz_x9.40m.csv,HIGH,130526,NaN,NaN,9.4,1.55,1.25,1.24723713293338,3.38190274035433e-05,2.69717460278096e-06,0.00526260393642774,3.1248241554285e-05,0.000612416930008329,3.38190274035433e-05,2.69717460278096e-06,2.53473971176245,0.00291592382037932,0.0115980490186962,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor6_x9p4m_130526_a1p59_f1p67.csv,HIGH,130526,4,6,6.2,1.59,1.67,1.66427382661552,0.000145628629427363,1.00527587933967e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00362307158791317,0.040194797672006,0.000711785603850928,0.0150292464797731
